,itemList
1,sausage,whole milk,semi-finished bread,yogurt
2,whole milk,pastry,salty snack
11833,popcorn,butter
11834,hamburger meat,other vegetables
11835,root vegetables,grapes,brandy,pickled vegetables,pastry
11836,frankfurter,cat food
11837,specialty chocolate,brown bread
11838,bottled beer,canned beer
11839,other vegetables,whole milk,semi-finished bread
11840,dessert,hamburger meat
11841,root vegetables,whole milk
11842,white bread,shopping bags
11843,ice cream,detergent,rolls/buns
11844,liver loaf,vinegar,whole milk
11845,cleaner,other vegetables
11846,beef,specialty bar,white bread
11847,whole milk,sliced cheese
11848,citrus fruit,specialty bar
11849,pastry,chewing gum
11850,bottled beer,ice cream,salty snack
11851,sausage,fruit/vegetable juice,salt
11852,salty snack,whole milk,domestic eggs,shopping bags
11853,processed cheese,dog food,frozen potato products
11854,root vegetables,salty snack
11855,other vegetables,other vegetables
11856,yogurt,beverages
11857,pip fruit,rolls/buns
11858,pastry,soda,semi-finished bread,white bread
11859,pip fruit,curd,coffee,rolls/buns
11860,rolls/buns,fruit/vegetable juice
11861,whipped/sour cream,whole milk,oil
11862,whipped/sour cream,soda,white bread,snack products
11863,dog food,pork
11864,whole milk,specialty cheese
11865,pip fruit,sliced cheese,sugar
11866,canned beer,pastry
11867,pip fruit,onions
11868,rolls/buns,berries,canned vegetables,dessert
11869,sausage,bottled beer
11870,soda,shopping bags
11871,rolls/buns,soda,snack products,long life bakery product
11872,sausage,whole milk
11873,citrus fruit,newspapers
11874,canned beer,shopping bags
11875,pip fruit,citrus fruit
11876,chicken,flower (seeds)
11877,frankfurter,root vegetables,fruit/vegetable juice,margarine
11878,whole milk,soda,newspapers
11879,specialty bar,bottled water
11880,domestic eggs,sugar
11881,soda,cake bar
11882,tropical fruit,whipped/sour cream
11883,citrus fruit,white bread
11884,pork,long life bakery product
11885,other vegetables,spread cheese
11886,liver loaf,margarine,cat food
11887,other vegetables,chicken
11888,beverages,whole milk
11889,chewing gum,coffee,sugar
11890,yogurt,chicken,UHT-milk,bottled water
11891,root vegetables,canned beer,whole milk,oil
11892,butter,seasonal products
11893,sauces,shopping bags
11894,bottled beer,pastry
11895,ketchup,whole milk
11896,meat,specialty chocolate
11897,bottled water,cream cheese ,pip fruit,hygiene articles
11898,cleaner,chewing gum
11899,pastry,newspapers
11900,photo/film,whole milk
11901,root vegetables,bottled beer
11902,frozen vegetables,fruit/vegetable juice
11903,bottled beer,other vegetables,root vegetables,cream cheese ,waffles,rolls/buns
11904,salty snack,other vegetables
11905,berries,shopping bags
11906,flower (seeds),flower (seeds)
11907,rolls/buns,newspapers
11908,brown bread,whipped/sour cream
11909,rolls/buns,other vegetables
11910,other vegetables,whole milk
11911,soda,pastry,rolls/buns
11912,coffee,long life bakery product
11913,chicken,house keeping products
11914,butter,cream
11915,beef,sausage,pet care,yogurt,newspapers,soda
11916,pastry,detergent
11917,whole milk,rolls/buns,canned fish
11918,beef,yogurt
11919,soda,candles,rolls/buns
11920,root vegetables,specialty cheese,curd
11921,beef,margarine,baking powder
11922,pip fruit,UHT-milk
11923,hamburger meat,salty snack,shopping bags
11924,pip fruit,whipped/sour cream
11925,flower (seeds),bottled beer
11926,curd,syrup
11927,tropical fruit,house keeping products
11928,soda,dessert
11929,rolls/buns,chewing gum
11930,yogurt,other vegetables
11931,coffee,pip fruit
11932,citrus fruit,rolls/buns,long life bakery product
11933,female sanitary products,other vegetables
11934,soda,meat
11935,popcorn,long life bakery product
11936,pastry,white bread
11937,spread cheese,shopping bags
11938,curd,whipped/sour cream
11939,whole milk,curd,rolls/buns,rolls/buns
11940,beef,herbs
11941,citrus fruit,whipped/sour cream
11942,rolls/buns,root vegetables
11943,whipped/sour cream,domestic eggs
11944,oil,bottled beer
11945,whole milk,margarine
11946,rolls/buns,rolls/buns
11947,chocolate,mustard,rolls/buns
11948,frozen vegetables,fruit/vegetable juice
11949,rolls/buns,pet care
11950,frozen dessert,rolls/buns
11951,whole milk,candy
11952,sausage,other vegetables,citrus fruit,curd,red/blush wine,dessert,specialty chocolate,white bread,pastry
11953,pork,rolls/buns
11954,newspapers,chocolate
11955,liquor (appetizer),long life bakery product
11956,chicken,other vegetables
11957,tropical fruit,shopping bags
11958,rolls/buns,curd cheese
11959,bottled beer,napkins,whole milk
11960,tropical fruit,pastry,margarine
11961,rolls/buns,detergent
11962,whipped/sour cream,newspapers
11963,other vegetables,tropical fruit
11964,chicken,whipped/sour cream
11965,organic sausage,rolls/buns
11966,dessert,butter
11967,yogurt,other vegetables,soft cheese
11968,coffee,rolls/buns
11969,hamburger meat,pork,chicken,whole milk
11970,other vegetables,seasonal products
11971,sausage,cake bar
11972,long life bakery product,citrus fruit,rolls/buns
11973,tropical fruit,chewing gum
11974,yogurt,domestic eggs
11975,sausage,root vegetables
11976,other vegetables,dog food
11977,specialty fat,liquor (appetizer)
11978,yogurt,long life bakery product,newspapers
11979,specialty bar,processed cheese,whole milk,whole milk,misc. beverages
11980,pork,canned beer,rolls/buns,yogurt,mustard,oil,popcorn,whipped/sour cream
11981,brown bread,whole milk,light bulbs
11982,other vegetables,brown bread
11983,citrus fruit,rolls/buns
11984,butter milk,citrus fruit
11985,sausage,pork
11986,whole milk,bottled water
11987,root vegetables,brown bread,domestic eggs
11988,bottled water,sausage,yogurt,bottled water
11989,other vegetables,soft cheese
11990,salt,soda,rolls/buns
11991,frozen vegetables,yogurt,bottled beer
11992,pastry,whole milk
11993,pork,liquor
11994,dishes,sweet spreads
11995,cling film/bags,curd
11996,beef,frankfurter,root vegetables,specialty fat,domestic eggs
11997,ham,berries
11998,hamburger meat,dog food,domestic eggs
11999,soda,dish cleaner
12000,long life bakery product,butter milk
12001,rolls/buns,long life bakery product
12002,berries,other vegetables
12003,citrus fruit,sliced cheese
12004,sliced cheese,chocolate
12005,rolls/buns,rolls/buns,soft cheese
12006,tropical fruit,canned beer,detergent,bottled water
12007,yogurt,rolls/buns,rolls/buns
12008,pip fruit,beef,whole milk,other vegetables
12009,bottled water,frozen meals
12010,sausage,pet care
12011,dish cleaner,shopping bags
12012,whole milk,hamburger meat
12013,sausage,other vegetables
12014,newspapers,beverages,beef,chocolate,kitchen towels
12015,tropical fruit,rum,flour
12016,cat food,tropical fruit,whipped/sour cream
12017,meat,soda
12018,sliced cheese,pastry,onions
12019,whole milk,newspapers
12020,liver loaf,white bread,herbs,pastry
12021,citrus fruit,bottled water
12022,tropical fruit,frozen meals
12023,root vegetables,other vegetables
12024,brown bread,pastry
12025,grapes,processed cheese
12026,bottled beer,pastry
12027,chicken,tropical fruit
12028,chicken,brown bread
12029,rolls/buns,pastry
12030,pip fruit,bottled beer
12031,hard cheese,bottled water,root vegetables,brown bread
12032,citrus fruit,other vegetables
12033,sausage,domestic eggs,frozen meals
12034,butter,specialty bar
12035,chocolate,dessert
12036,whipped/sour cream,rolls/buns
12037,hamburger meat,coffee,yogurt
12038,citrus fruit,long life bakery product
12039,white bread,shopping bags
12040,soda,beverages
12041,tropical fruit,cooking chocolate
12042,whole milk,sweet spreads,pip fruit,bottled water,mustard
12043,other vegetables,brown bread
12044,sausage,soda,rolls/buns
12045,butter milk,dessert
12046,dishes,other vegetables,pastry
12047,pastry,grapes
12048,sausage,root vegetables,brown bread
12049,seasonal products,white wine
12050,pastry,canned beer
12051,tropical fruit,herbs,long life bakery product
12052,chicken,salty snack
12053,root vegetables,popcorn,long life bakery product,domestic eggs
12054,whole milk,processed cheese
12055,pork,liquor
12056,whole milk,Instant food products,pip fruit,canned beer
12057,whole milk,coffee
12058,chicken,soda,packaged fruit/vegetables
12059,pork,cleaner
12060,root vegetables,roll products ,root vegetables,whole milk
12061,berries,beverages,pastry,napkins
12062,chocolate,rolls/buns
12063,sliced cheese,whole milk
12064,whole milk,domestic eggs,canned vegetables,baking powder,hygiene articles,detergent
12065,other vegetables,fruit/vegetable juice,oil,detergent
12066,pip fruit,whole milk
12067,whole milk,seasonal products
12068,soda,shopping bags
12069,rolls/buns,oil,chocolate
12070,grapes,berries,soda,condensed milk,waffles,nut snack
12071,brown bread,curd
12072,beef,bottled water
12073,citrus fruit,other vegetables
12074,chicken,curd
12075,napkins,skin care
12076,tropical fruit,canned beer
12077,beef,frankfurter,canned beer,pip fruit,brown bread,frozen vegetables,newspapers,misc. beverages
12078,pork,pastry
12079,pastry,onions
12080,frankfurter,pip fruit,hygiene articles
12081,tropical fruit,packaged fruit/vegetables,cereals
12082,frankfurter,napkins
12083,sausage,berries
12084,dessert,other vegetables
12085,citrus fruit,rolls/buns,whole milk,brown bread
12086,other vegetables,frozen dessert,shopping bags
12087,pet care,coffee,soda
12088,yogurt,chicken,soda
12089,soda,yogurt,bottled water,pot plants
12090,popcorn,cat food
12091,coffee,whole milk,canned fruit
12092,yogurt,brown bread
12093,bottled water,brown bread
12094,sausage,detergent,hygiene articles
12095,other vegetables,chocolate,white wine
12096,napkins,sugar
12097,canned beer,root vegetables,hard cheese,specialty cheese
12098,pot plants,whipped/sour cream
12099,napkins,margarine
12100,oil,processed cheese
12101,frozen fruits,pot plants
12102,other vegetables,bottled beer
12103,whole milk,semi-finished bread
12104,tropical fruit,oil
12105,bottled water,yogurt,whipped/sour cream
12106,rolls/buns,whole milk
12107,misc. beverages,whole milk
12108,bottled water,tropical fruit
12109,sausage,whole milk
12110,yogurt,rolls/buns
12111,soda,tropical fruit,specialty chocolate,root vegetables
12112,soda,butter
12113,rolls/buns,margarine
12114,canned beer,shopping bags
12115,frankfurter,bottled water
12116,sausage,other vegetables
12117,canned beer,berries
12118,pip fruit,UHT-milk,shopping bags
12119,yogurt,pet care
12120,shopping bags,cake bar
12121,root vegetables,ice cream,rolls/buns
12122,ham,whole milk
12123,berries,tropical fruit,tropical fruit,shopping bags,sweet spreads,yogurt,yogurt,sweet spreads,soups
12124,whole milk,candy,domestic eggs,white wine
12125,pork,pastry
12126,soda,root vegetables
12127,turkey,frozen potato products,butter,frozen dessert
12128,ham,newspapers
12129,bottled water,shopping bags,dog food
12130,yogurt,ham
12131,root vegetables,white wine
12132,shopping bags,domestic eggs
12133,frankfurter,margarine
12134,whole milk,tropical fruit
12135,beverages,liquor,shopping bags
12136,newspapers,dishes
12137,yogurt,brown bread
12138,processed cheese,tropical fruit
12139,whole milk,oil
12140,specialty bar,bottled water
12141,UHT-milk,yogurt,napkins
12142,other vegetables,soft cheese
12143,sausage,dessert
12144,grapes,whole milk
12145,beef,pastry
12146,ice cream,herbs
12147,soda,salty snack,candy
12148,yogurt,newspapers
12149,frankfurter,chocolate
12150,beef,whole milk,fruit/vegetable juice,hygiene articles
12151,sausage,frozen meals
12152,yogurt,newspapers
12153,pastry,ice cream
12154,domestic eggs,domestic eggs
12155,canned beer,yogurt
12156,brown bread,soda,butter,shopping bags
12157,soda,brown bread
12158,chicken,whole milk,margarine,soda
12159,frozen vegetables,whipped/sour cream
12160,sausage,root vegetables,canned beer,rolls/buns
12161,bottled beer,pip fruit
12162,whole milk,fruit/vegetable juice,rolls/buns
12163,bottled water,tropical fruit
12164,other vegetables,napkins
12165,root vegetables,dessert,whisky
12166,domestic eggs,napkins
12167,frozen meals,red/blush wine,whipped/sour cream
12168,soft cheese,pip fruit,whole milk
12169,meat,rolls/buns
12170,domestic eggs,newspapers
12171,canned beer,canned beer
12172,whole milk,other vegetables,newspapers
12173,curd cheese,popcorn
12174,whole milk,butter milk,yogurt
12175,newspapers,soda
12176,soft cheese,spices
12177,other vegetables,butter milk
12178,bottled water,whipped/sour cream
12179,rolls/buns,root vegetables
12180,popcorn,flour
12181,other vegetables,soda
12182,specialty bar,roll products ,Instant food products
12183,soda,berries,root vegetables,bottled beer
12184,newspapers,margarine,bottled beer,coffee
12185,yogurt,soda,frozen vegetables
12186,canned beer,sausage,butter,other vegetables,salty snack
12187,citrus fruit,whole milk
12188,fish,bottled beer
12189,beef,butter
12190,rolls/buns,newspapers
12191,sausage,whole milk,whipped/sour cream,yogurt
12192,ham,cream cheese 
12193,cream cheese ,margarine
12194,pork,yogurt
12195,white bread,nuts/prunes
12196,frankfurter,butter milk
12197,rolls/buns,semi-finished bread,dessert,yogurt
12198,frankfurter,frankfurter,citrus fruit,semi-finished bread,dishes,whipped/sour cream
12199,butter milk,whipped/sour cream
12200,finished products,curd cheese
12201,nut snack,whole milk
12202,bottled water,shopping bags
12203,napkins,brown bread
12204,whipped/sour cream,pot plants
12205,whipped/sour cream,shopping bags,pasta
12206,cat food,whole milk,whole milk
12207,coffee,berries,grapes,cream cheese ,cat food
12208,domestic eggs,soda
12209,soda,UHT-milk,pastry,domestic eggs
12210,margarine,other vegetables,bottled water,meat spreads
12211,whole milk,whole milk
12212,pastry,pickled vegetables
12213,other vegetables,margarine
12214,napkins,specialty chocolate,other vegetables
12215,margarine,frozen vegetables
12216,other vegetables,soda
12217,citrus fruit,whole milk
12218,rolls/buns,red/blush wine
12219,bottled beer,whole milk
12220,chicken,whipped/sour cream
12221,soda,other vegetables
12222,beef,rolls/buns
12223,frankfurter,processed cheese
12224,whole milk,pip fruit
12225,other vegetables,dishes
12226,frankfurter,salty snack,dental care
12227,chicken,bottled water
12228,whole milk,grapes,chocolate,pot plants
12229,canned beer,sugar,hygiene articles,whole milk
12230,pip fruit,butter
12231,yogurt,butter
12232,brown bread,hygiene articles,rolls/buns
12233,bottled water,rolls/buns,popcorn
12234,sausage,root vegetables,soda
12235,dessert,soda,pastry,whole milk,butter,rolls/buns,shopping bags,newspapers
12236,yogurt,grapes
12237,soda,newspapers
12238,white wine,canned vegetables
12239,berries,butter milk
12240,soda,margarine,specialty chocolate
12241,frozen meals,bottled water
12242,domestic eggs,butter milk,long life bakery product
12243,ham,white wine,pasta
12244,bottled beer,soda,bottled water,cat food
12245,rolls/buns,margarine,whole milk,liquor (appetizer)
12246,yogurt,hard cheese
12247,frozen dessert,hard cheese
12248,newspapers,soda,canned beer
12249,shopping bags,soda
12250,baking powder,hair spray
12251,chicken,other vegetables
12252,candy,frozen meals
12253,liquor (appetizer),coffee,bottled beer
12254,other vegetables,tropical fruit
12255,soda,soups
12256,pip fruit,sausage,red/blush wine,coffee,salt,pastry
12257,whole milk,canned beer
12258,root vegetables,domestic eggs
12259,pastry,mustard
12260,fruit/vegetable juice,roll products 
12261,whole milk,rolls/buns
12262,other vegetables,citrus fruit,rolls/buns
12263,brown bread,whole milk,spread cheese,butter,fruit/vegetable juice
12264,other vegetables,photo/film
12265,meat,canned beer,yogurt
12266,soda,root vegetables
12267,berries,pasta,soda,canned vegetables
12268,canned beer,whipped/sour cream,pastry
12269,citrus fruit,frozen potato products
12270,soda,canned beer
12271,meat,ham,male cosmetics
12272,berries,white wine
12273,pickled vegetables,onions
12274,curd,liquor (appetizer)
12275,pork,chicken,other vegetables,curd,hard cheese
12276,ice cream,soda
12277,soda,processed cheese,instant coffee
12278,dessert,yogurt
12279,whole milk,cream cheese 
12280,bottled water,coffee,sugar,bottled water
12281,sausage,root vegetables,soda,chocolate marshmallow
12282,sausage,pip fruit
12283,root vegetables,bottled water
12284,citrus fruit,citrus fruit
12285,frozen vegetables,red/blush wine
12286,frozen potato products,salt,coffee
12287,bottled beer,domestic eggs,brown bread,chewing gum
12288,citrus fruit,citrus fruit,specialty chocolate,cream cheese 
12289,whipped/sour cream,pot plants
12290,frankfurter,yogurt
12291,sausage,bottled water,napkins
12292,coffee,sausage,bottled water,cream cheese 
12293,root vegetables,rolls/buns,flower (seeds)
12294,specialty chocolate,herbs
12295,other vegetables,whole milk,Instant food products
12296,fish,sausage,other vegetables,soda,rolls/buns
12297,ham,mayonnaise
12298,mayonnaise,misc. beverages,napkins
12299,rolls/buns,bottled beer
12300,domestic eggs,coffee
12301,rolls/buns,sauces
12302,other vegetables,frozen vegetables,cling film/bags,bottled water
12303,butter milk,flour
12304,rolls/buns,ice cream
12305,ham,butter milk
12306,sausage,tropical fruit,rolls/buns
12307,frozen meals,whole milk,fruit/vegetable juice,butter,chocolate,bottled water
12308,sausage,chocolate
12309,frankfurter,fruit/vegetable juice
12310,whole milk,yogurt,oil
12311,tropical fruit,chicken,waffles
12312,whole milk,fruit/vegetable juice,shopping bags,shopping bags
12313,UHT-milk,shopping bags
12314,beverages,yogurt
12315,margarine,cat food
12316,whole milk,other vegetables,curd
12317,whole milk,citrus fruit,butter milk,specialty bar
12318,frankfurter,whole milk,other vegetables
12319,other vegetables,rolls/buns,brown bread
12320,tropical fruit,salty snack
12321,whole milk,margarine,dessert
12322,butter,whole milk,root vegetables,butter
12323,citrus fruit,whole milk,beef,shopping bags
12324,whole milk,rolls/buns
12325,other vegetables,tidbits,dental care
12326,seasonal products,rolls/buns
12327,berries,cream cheese 
12328,citrus fruit,cake bar
12329,citrus fruit,yogurt
12330,citrus fruit,citrus fruit,oil,root vegetables
12331,hamburger meat,soft cheese
12332,sausage,hamburger meat,pork,chewing gum,whole milk,soda,soft cheese,yogurt
12333,canned fruit,detergent
12334,pip fruit,herbs,other vegetables
12335,whipped/sour cream,soda
12336,tropical fruit,instant coffee,yogurt,salty snack
12337,other vegetables,napkins,newspapers
12338,other vegetables,frankfurter,rolls/buns,coffee,ice cream
12339,sparkling wine,chocolate
12340,tropical fruit,cream cheese 
12341,hard cheese,tropical fruit
12342,specialty bar,misc. beverages
12343,chicken,white bread
12344,canned beer,specialty chocolate,other vegetables,cream cheese 
12345,sugar,shopping bags,instant coffee
12346,sausage,meat,tropical fruit,butter
12347,other vegetables,whole milk,soups,shopping bags
12348,whole milk,butter
12349,soda,semi-finished bread
12350,pork,other vegetables
12351,root vegetables,specialty bar
12352,canned beer,pip fruit,sugar
12353,pork,canned fish
12354,shopping bags,white bread,ice cream
12355,tropical fruit,flower (seeds)
12356,whole milk,onions
12357,soft cheese,specialty cheese
12358,newspapers,soda
12359,herbs,whole milk,other vegetables,shopping bags
12360,pastry,coffee,newspapers
12361,cream cheese ,misc. beverages
12362,white bread,napkins
12363,domestic eggs,brown bread,detergent
12364,pip fruit,coffee,whole milk,pastry,seasonal products
12365,yogurt,shopping bags
12366,pastry,spread cheese,other vegetables
12367,soda,whole milk
12368,chicken,soda,shopping bags
12369,specialty bar,yogurt
12370,citrus fruit,citrus fruit,whole milk,newspapers,detergent,yogurt,salty snack
12371,soda,sliced cheese
12372,waffles,white bread
12373,whole milk,salt
12374,candy,bottled water
12375,specialty chocolate,whole milk,red/blush wine
12376,pip fruit,spices
12377,candy,roll products ,frozen vegetables
12378,frozen meals,newspapers
12379,whole milk,cocoa drinks
12380,sausage,sausage,frozen fish,house keeping products
12381,curd,root vegetables,pip fruit,whole milk,margarine
12382,bottled water,long life bakery product,soda
12383,tropical fruit,whole milk,shopping bags
12384,sugar,berries,seasonal products,bottled beer
12385,white wine,newspapers
12386,citrus fruit,soda
12387,frankfurter,shopping bags
12388,rolls/buns,white bread
12389,sausage,oil,whole milk
12390,other vegetables,waffles
12391,whole milk,butter,newspapers,chewing gum
12392,other vegetables,bottled water
12393,margarine,whole milk
12394,finished products,bottled beer
12395,rolls/buns,canned beer
12396,citrus fruit,soda,butter,bottled water,bottled beer
12397,tropical fruit,candy
12398,long life bakery product,soda,soda
12399,whole milk,bottled water
12400,beef,soft cheese
12401,other vegetables,other vegetables,butter
12402,citrus fruit,pot plants
12403,whole milk,shopping bags,rolls/buns
12404,meat,detergent,canned beer
12405,sparkling wine,cream cheese 
12406,canned beer,ice cream
12407,domestic eggs,specialty fat
12408,pastry,whole milk
12409,cream cheese ,butter milk
12410,sausage,fruit/vegetable juice,bottled water
12411,newspapers,shopping bags
12412,pork,UHT-milk,frozen fish
12413,whole milk,hard cheese
12414,tropical fruit,detergent
12415,pip fruit,butter
12416,yogurt,candy,canned beer,chocolate
12417,soda,whipped/sour cream
12418,other vegetables,popcorn,butter
12419,whole milk,rolls/buns
12420,canned beer,sausage,onions,canned beer
12421,curd,frankfurter,white bread,pip fruit,waffles
12422,sausage,newspapers
12423,grapes,misc. beverages
12424,yogurt,soda
12425,salty snack,pip fruit,chicken,rolls/buns,red/blush wine
12426,tropical fruit,chocolate
12427,misc. beverages,bottled water
12428,ice cream,dishes
12429,domestic eggs,yogurt,canned beer
12430,misc. beverages,coffee
12431,brown bread,chocolate
12432,sauces,tropical fruit
12433,whole milk,beef
12434,pot plants,domestic eggs
12435,detergent,cocoa drinks
12436,frankfurter,frankfurter,grapes,brown bread
12437,sausage,sausage,pastry,tropical fruit,whole milk,white wine,sweet spreads,whole milk
12438,bottled water,detergent
12439,chicken,misc. beverages
12440,butter milk,napkins
12441,ice cream,specialty chocolate
12442,pip fruit,brown bread,oil
12443,yogurt,beef
12444,chocolate,coffee
12445,tropical fruit,sweet spreads
12446,packaged fruit/vegetables,liquor,shopping bags
12447,soda,yogurt
12448,beef,whole milk
12449,pork,root vegetables,rolls/buns
12450,coffee,soda,frozen vegetables
12451,citrus fruit,jam
12452,beef,pork,salty snack,abrasive cleaner,pasta,shopping bags
12453,citrus fruit,beef,tropical fruit,curd
12454,tropical fruit,yogurt
12455,dishes,butter milk
12456,pastry,bottled water,candles
12457,tropical fruit,dessert
12458,mustard,fruit/vegetable juice
12459,misc. beverages,pork,domestic eggs,sparkling wine,whipped/sour cream,semi-finished bread
12460,beef,domestic eggs
12461,finished products,whole milk,baking powder
12462,yogurt,other vegetables,whipped/sour cream
12463,beef,whole milk
12464,sausage,sugar
12465,coffee,other vegetables
12466,coffee,margarine
12467,pork,processed cheese
12468,domestic eggs,bottled beer
12469,misc. beverages,soft cheese
12470,berries,fruit/vegetable juice
12471,frankfurter,citrus fruit,other vegetables,condensed milk
12472,bottled water,domestic eggs,pickled vegetables,margarine
12473,fruit/vegetable juice,candy,fruit/vegetable juice
12474,bottled beer,whole milk
12475,whole milk,canned beer
12476,pot plants,other vegetables
12477,tidbits,whole milk,frozen vegetables
12478,sausage,other vegetables,shopping bags,napkins
12479,citrus fruit,bottled water
12480,rolls/buns,margarine
12481,fruit/vegetable juice,pickled vegetables
12482,beef,soda
12483,sausage,rolls/buns,pot plants,snack products
12484,newspapers,brown bread
12485,beverages,prosecco
12486,whole milk,whipped/sour cream,newspapers
12487,root vegetables,chocolate
12488,tropical fruit,tropical fruit,napkins
12489,root vegetables,coffee,shopping bags,specialty bar
12490,sausage,cream cheese 
12491,frankfurter,onions
12492,semi-finished bread,salty snack,waffles,frozen dessert
12493,salty snack,pip fruit
12494,pip fruit,napkins
12495,tropical fruit,pudding powder
12496,dessert,rice
12497,ham,pickled vegetables
12498,whole milk,rolls/buns,other vegetables,white bread
12499,pip fruit,cream cheese 
12500,pip fruit,candy
12501,beverages,tropical fruit,ham,flour
12502,meat spreads,mayonnaise
12503,whole milk,domestic eggs
12504,berries,chocolate marshmallow
12505,pork,frozen fish
12506,other vegetables,skin care
12507,butter milk,candles,pot plants
12508,soda,whole milk
12509,bottled beer,chocolate
12510,soft cheese,berries
12511,other vegetables,chocolate marshmallow
12512,whipped/sour cream,coffee,shopping bags
12513,rolls/buns,other vegetables
12514,ham,whole milk
12515,pip fruit,whipped/sour cream
12516,whole milk,whole milk
12517,whole milk,rolls/buns
12518,other vegetables,whipped/sour cream
12519,frozen vegetables,brown bread,rolls/buns
12520,pastry,specialty cheese,soap,rolls/buns
12521,sausage,frozen meals,long life bakery product,soda
12522,citrus fruit,specialty bar,domestic eggs
12523,softener,margarine
12524,citrus fruit,shopping bags
12525,beef,roll products 
12526,rolls/buns,pip fruit
12527,pork,root vegetables
12528,citrus fruit,margarine
12529,rolls/buns,whipped/sour cream
12530,citrus fruit,whole milk
12531,salty snack,white bread
12532,beverages,tropical fruit,rolls/buns,curd cheese
12533,beverages,beverages
12534,cream cheese ,pickled vegetables
12535,citrus fruit,citrus fruit
12536,soda,brown bread
12537,rolls/buns,hamburger meat
12538,cooking chocolate,red/blush wine,cleaner
12539,bottled beer,whole milk,tropical fruit,whole milk,house keeping products
12540,other vegetables,prosecco,pot plants
12541,waffles,rolls/buns
12542,frankfurter,sausage,yogurt,soda,coffee
12543,pork,frozen meals,margarine,dessert
12544,sausage,dog food
12545,chocolate,other vegetables
12546,rolls/buns,root vegetables
12547,ham,canned vegetables
12548,tropical fruit,coffee
12549,fish,chicken,chicken,UHT-milk,other vegetables,cream cheese ,hard cheese
12550,bottled beer,hamburger meat
12551,bottled beer,newspapers
12552,beverages,oil
12553,soda,grapes
12554,pip fruit,pet care
12555,whole milk,pip fruit
12556,canned beer,misc. beverages,long life bakery product
12557,bottled beer,bottled beer
12558,butter,tropical fruit,whole milk,napkins
12559,tropical fruit,soda,butter milk
12560,root vegetables,coffee
12561,whole milk,whipped/sour cream
12562,processed cheese,brown bread,house keeping products
12563,sausage,chicken,canned beer,pip fruit
12564,beef,pasta
12565,turkey,chewing gum
12566,tropical fruit,coffee
12567,butter milk,rolls/buns
12568,citrus fruit,cling film/bags,fruit/vegetable juice
12569,dessert,berries,newspapers,onions
12570,citrus fruit,domestic eggs
12571,frozen vegetables,coffee
12572,chocolate,margarine
12573,hamburger meat,chicken
12574,citrus fruit,root vegetables
12575,domestic eggs,bottled water
12576,other vegetables,rolls/buns
12577,chicken,sugar
12578,ham,curd
12579,berries,frozen vegetables
12580,yogurt,rolls/buns,domestic eggs,fruit/vegetable juice
12581,whipped/sour cream,seasonal products
12582,chewing gum,curd,yogurt
12583,whole milk,soda
12584,long life bakery product,frozen vegetables
12585,hygiene articles,coffee
12586,brown bread,yogurt
12587,sausage,pickled vegetables
12588,whole milk,rolls/buns
12589,cream cheese ,frozen vegetables,sugar,coffee
12590,dessert,dessert,flour
12591,turkey,yogurt
12592,coffee,baking powder
12593,other vegetables,mayonnaise,fruit/vegetable juice
12594,chicken,butter
12595,whole milk,whole milk
12596,other vegetables,UHT-milk
12597,soda,semi-finished bread
12598,shopping bags,white wine
12599,domestic eggs,frozen vegetables,curd
12600,sugar,whole milk,fruit/vegetable juice
12601,rolls/buns,shopping bags
12602,root vegetables,shopping bags
12603,sausage,cream cheese 
12604,salty snack,whole milk
12605,coffee,yogurt
12606,frankfurter,bottled water
12607,soda,yogurt
12608,butter milk,red/blush wine
12609,beverages,whole milk,onions
12610,butter,frozen dessert,whole milk
12611,sausage,yogurt
12612,other vegetables,domestic eggs,long life bakery product
12613,yogurt,curd,pastry
12614,chocolate,domestic eggs
12615,finished products,bottled beer
12616,frozen vegetables,butter
12617,baking powder,canned beer,specialty chocolate
12618,whole milk,waffles,dessert
12619,whole milk,domestic eggs,pasta
12620,pastry,brown bread
12621,meat,pork,other vegetables,other vegetables,root vegetables,other vegetables,pip fruit,margarine
12622,pork,house keeping products
12623,beef,rolls/buns,seasonal products
12624,nut snack,bottled water
12625,newspapers,cream
12626,hamburger meat,fruit/vegetable juice
12627,chicken,domestic eggs
12628,sausage,domestic eggs,sugar
12629,tropical fruit,soda,canned beer
12630,female sanitary products,frozen fish
12631,butter,waffles
12632,pork,cereals
12633,butter,rolls/buns
12634,other vegetables,soda,rolls/buns
12635,other vegetables,rolls/buns
12636,whole milk,rolls/buns,jam,red/blush wine
12637,chicken,soda
12638,pork,root vegetables
12639,yogurt,domestic eggs,yogurt
12640,dog food,brown bread,salty snack
12641,fruit/vegetable juice,whipped/sour cream,hygiene articles
12642,whole milk,sliced cheese,dish cleaner
12643,sweet spreads,berries,butter milk,pip fruit,soda,other vegetables,fruit/vegetable juice,whole milk
12644,frankfurter,rolls/buns
12645,vinegar,flour
12646,turkey,sugar
12647,rolls/buns,salty snack
12648,root vegetables,berries,coffee,bottled beer,rice
12649,packaged fruit/vegetables,frozen fish
12650,liquor,red/blush wine
12651,UHT-milk,soft cheese
12652,onions,chicken
12653,specialty chocolate,rolls/buns
12654,bathroom cleaner,other vegetables
12655,fruit/vegetable juice,spices
12656,beef,hamburger meat
12657,ice cream,whole milk
12658,whole milk,whipped/sour cream
